condition,epoch_index,band,channel_a,channel_b,value
Pre,71,low_gamma,F3,F4,0.03794485827440266
Pre,71,low_gamma,FC5,FC1,0.04743889672960452
Pre,71,low_gamma,FC5,FC6,0.04086286772392023
Pre,71,low_gamma,FC1,FC2,0.05894823839107178
Pre,71,low_gamma,CP5,CP6,0.227421938265026
Pre,71,low_gamma,P3,P4,0.2643119364301074
Pre,71,low_gamma,O1,O2,0.025206769894916905
Pre,72,low_gamma,F3,FC5,0.29209350143364793
Pre,72,low_gamma,F3,FC1,0.22942679831413057
Pre,72,low_gamma,FC5,FC1,0.11210760307648669
Pre,72,low_gamma,FC5,CP5,0.18123459835086123
Pre,72,low_gamma,FC1,CP5,0.013385345874368935
Pre,72,low_gamma,CP5,P3,0.2984344528657485
Pre,72,low_gamma,P3,O1,0.2572979377486639
Pre,72,low_gamma,CP5,O1,0.18393958169590696
Pre,72,low_gamma,FC1,P3,0.09294092113645618
Pre,72,low_gamma,F4,FC6,0.28020131621836697
Pre,72,low_gamma,F4,FC2,0.11791959242750724
Pre,72,low_gamma,FC6,FC2,0.24740107265758648
Pre,72,low_gamma,FC6,CP6,0.1878505629187645
Pre,72,low_gamma,FC2,CP6,0.11835366959747375
Pre,72,low_gamma,CP6,P4,0.13046512425235393
Pre,72,low_gamma,P4,O2,0.09282601593777663
Pre,72,low_gamma,CP6,O2,0.23647951675573228
Pre,72,low_gamma,FC2,P4,0.0709202201633467
Pre,72,low_gamma,F3,F4,0.20096460077749245
Pre,72,low_gamma,FC5,FC1,0.11210760307648669
Pre,72,low_gamma,FC5,FC6,0.16328752224724866
Pre,72,low_gamma,FC1,FC2,0.08575124410645099
Pre,72,low_gamma,CP5,CP6,0.07959341246614364
Pre,72,low_gamma,P3,P4,0.10796181088651707
Pre,72,low_gamma,O1,O2,0.22033916311121585
Pre,73,low_gamma,F3,FC5,0.07978523252862317
Pre,73,low_gamma,F3,FC1,0.029289232075589294
Pre,73,low_gamma,FC5,FC1,0.21750779420186303
Pre,73,low_gamma,FC5,CP5,0.08493906824419564
Pre,73,low_gamma,FC1,CP5,0.17759159083413006
Pre,73,low_gamma,CP5,P3,0.034863468846626694
Pre,73,low_gamma,P3,O1,0.12040252842943253
Pre,73,low_gamma,CP5,O1,0.22155725181908578
Pre,73,low_gamma,FC1,P3,0.20199102524845058
Pre,73,low_gamma,F4,FC6,0.27389653356948773
Pre,73,low_gamma,F4,FC2,0.1506376750503899
Pre,73,low_gamma,FC6,FC2,0.18413155478500054
Pre,73,low_gamma,FC6,CP6,0.13795419825311528
Pre,73,low_gamma,FC2,CP6,0.1906791093436079
Pre,73,low_gamma,CP6,P4,0.0041197721876500655
Pre,73,low_gamma,P4,O2,0.30885808753399446
Pre,73,low_gamma,CP6,O2,0.37082329971443917
Pre,73,low_gamma,FC2,P4,0.12098122508044457
Pre,73,low_gamma,F3,F4,0.15269491927328352
Pre,73,low_gamma,FC5,FC1,0.21750779420186303
Pre,73,low_gamma,FC5,FC6,0.04982956313410461
Pre,73,low_gamma,FC1,FC2,0.07959653540999284
Pre,73,low_gamma,CP5,CP6,0.003903254643717622
Pre,73,low_gamma,P3,P4,0.08657000239759187
Pre,73,low_gamma,O1,O2,0.1993526968427616
Pre,74,low_gamma,F3,FC5,0.18696530271871312
Pre,74,low_gamma,F3,FC1,0.018209206699254753
Pre,74,low_gamma,FC5,FC1,0.025043199180436716
Pre,74,low_gamma,FC5,CP5,0.16458234381361805
Pre,74,low_gamma,FC1,CP5,0.0191472994964083
Pre,74,low_gamma,CP5,P3,0.08611618303823382
Pre,74,low_gamma,P3,O1,0.12822384974898732
Pre,74,low_gamma,CP5,O1,0.026776314194688892
Pre,74,low_gamma,FC1,P3,0.02309210221691088
Pre,74,low_gamma,F4,FC6,0.027271878811789857
Pre,74,low_gamma,F4,FC2,0.05667009316147489
Pre,74,low_gamma,FC6,FC2,0.03240636471053656
Pre,74,low_gamma,FC6,CP6,0.12288824419258187
Pre,74,low_gamma,FC2,CP6,0.03838050517070519
Pre,74,low_gamma,CP6,P4,0.017704881972357655
Pre,74,low_gamma,P4,O2,0.010837379075790833
Pre,74,low_gamma,CP6,O2,0.158879877057885
Pre,74,low_gamma,FC2,P4,0.13411378293625217
Pre,74,low_gamma,F3,F4,0.16853353643005525
Pre,74,low_gamma,FC5,FC1,0.025043199180436716
Pre,74,low_gamma,FC5,FC6,0.10104235071407117
Pre,74,low_gamma,FC1,FC2,0.28717132343449775
Pre,74,low_gamma,CP5,CP6,0.026172766887696756
Pre,74,low_gamma,P3,P4,0.025524801861082472
Pre,74,low_gamma,O1,O2,0.0936461889288052
Pre,75,low_gamma,F3,FC5,0.17198534409431523
Pre,75,low_gamma,F3,FC1,0.424188501255762
Pre,75,low_gamma,FC5,FC1,0.0382544055565717
Pre,75,low_gamma,FC5,CP5,0.19711912236237
Pre,75,low_gamma,FC1,CP5,0.28512981339701465
Pre,75,low_gamma,CP5,P3,0.058430930371519356
Pre,75,low_gamma,P3,O1,0.01627472563595592
Pre,75,low_gamma,CP5,O1,0.028224978216612906
Pre,75,low_gamma,FC1,P3,0.17003795970432647
Pre,75,low_gamma,F4,FC6,0.15395313565445934
Pre,75,low_gamma,F4,FC2,0.2303326007003402
Pre,75,low_gamma,FC6,FC2,0.24607093111965625
Pre,75,low_gamma,FC6,CP6,0.09003455016681898
Pre,75,low_gamma,FC2,CP6,0.2186184907914062
Pre,75,low_gamma,CP6,P4,0.07738493365228613
Pre,75,low_gamma,P4,O2,0.013116275560604546
Pre,75,low_gamma,CP6,O2,0.054172051292503395
Pre,75,low_gamma,FC2,P4,0.004571031175854506
Pre,75,low_gamma,F3,F4,0.15314419877583157
Pre,75,low_gamma,FC5,FC1,0.0382544055565717
Pre,75,low_gamma,FC5,FC6,0.07953363349902326
Pre,75,low_gamma,FC1,FC2,0.013437892515750524
Pre,75,low_gamma,CP5,CP6,0.10757884408062622
Pre,75,low_gamma,P3,P4,0.07180725028454689
Pre,75,low_gamma,O1,O2,0.11499107386024417
Pre,76,low_gamma,F3,FC5,0.17158236810884558
Pre,76,low_gamma,F3,FC1,0.22815791135842486
Pre,76,low_gamma,FC5,FC1,0.1208719911909476
Pre,76,low_gamma,FC5,CP5,0.3537035350028272
Pre,76,low_gamma,FC1,CP5,0.2924774590610924
Pre,76,low_gamma,CP5,P3,0.19338196338678398
Pre,76,low_gamma,P3,O1,0.03611157028624956
Pre,76,low_gamma,CP5,O1,0.2144625188848341
Pre,76,low_gamma,FC1,P3,0.032081925889175814
Pre,76,low_gamma,F4,FC6,0.27370251736556134
Pre,76,low_gamma,F4,FC2,0.16623118745916562
Pre,76,low_gamma,FC6,FC2,0.2542176937822368
Pre,76,low_gamma,FC6,CP6,0.05140603761703225
Pre,76,low_gamma,FC2,CP6,0.08162455921446488
Pre,76,low_gamma,CP6,P4,0.26127630819525544
Pre,76,low_gamma,P4,O2,0.35521940365927296
Pre,76,low_gamma,CP6,O2,0.027463918251914732
Pre,76,low_gamma,FC2,P4,0.06809899953059476
Pre,76,low_gamma,F3,F4,0.11134373687998847
Pre,76,low_gamma,FC5,FC1,0.1208719911909476
Pre,76,low_gamma,FC5,FC6,0.380495462167937
Pre,76,low_gamma,FC1,FC2,0.2911666171816714
Pre,76,low_gamma,CP5,CP6,0.3078296894665901
Pre,76,low_gamma,P3,P4,0.1225537444147892
Pre,76,low_gamma,O1,O2,0.06436837460447549
Pre,77,low_gamma,F3,FC5,0.02260348447621866
Pre,77,low_gamma,F3,FC1,0.2132105010075074
Pre,77,low_gamma,FC5,FC1,0.11966653394615888
Pre,77,low_gamma,FC5,CP5,0.3076261791827756
Pre,77,low_gamma,FC1,CP5,0.23507073092977376
Pre,77,low_gamma,CP5,P3,0.291900585884932
Pre,77,low_gamma,P3,O1,0.13228137028764203
Pre,77,low_gamma,CP5,O1,0.1001043081829038
Pre,77,low_gamma,FC1,P3,0.10267066330104556
Pre,77,low_gamma,F4,FC6,0.17323639349338635
Pre,77,low_gamma,F4,FC2,0.23108906586939523
Pre,77,low_gamma,FC6,FC2,0.3136138621295279
Pre,77,low_gamma,FC6,CP6,0.16901348865350765
Pre,77,low_gamma,FC2,CP6,0.22909222326710307
Pre,77,low_gamma,CP6,P4,0.016779192560494628
Pre,77,low_gamma,P4,O2,0.050507092444584394
Pre,77,low_gamma,CP6,O2,0.16959027930361853
Pre,77,low_gamma,FC2,P4,0.07131667251720865
Pre,77,low_gamma,F3,F4,0.2843910113261521
Pre,77,low_gamma,FC5,FC1,0.11966653394615888
Pre,77,low_gamma,FC5,FC6,0.5754394442570517
Pre,77,low_gamma,FC1,FC2,0.18839027775186534
Pre,77,low_gamma,CP5,CP6,0.35654033553500086
Pre,77,low_gamma,P3,P4,0.07618780355553274
Pre,77,low_gamma,O1,O2,0.11011158500351338
Pre,78,low_gamma,F3,FC5,0.05723926723235316
Pre,78,low_gamma,F3,FC1,0.22124971540518418
Pre,78,low_gamma,FC5,FC1,0.0054264348544230505
Pre,78,low_gamma,FC5,CP5,0.005089772416650154
Pre,78,low_gamma,FC1,CP5,0.20610159954324028
Pre,78,low_gamma,CP5,P3,0.1748137187784588
Pre,78,low_gamma,P3,O1,0.20956859532650726
Pre,78,low_gamma,CP5,O1,0.09896680000180383
Pre,78,low_gamma,FC1,P3,0.06034926151358787
Pre,78,low_gamma,F4,FC6,0.054603433469744375
Pre,78,low_gamma,F4,FC2,0.007744594295763866
Pre,78,low_gamma,FC6,FC2,0.12871669210488582
Pre,78,low_gamma,FC6,CP6,0.11261950316319709
Pre,78,low_gamma,FC2,CP6,0.2137058214077707
Pre,78,low_gamma,CP6,P4,0.3715367377466736
Pre,78,low_gamma,P4,O2,0.14610009359557874
Pre,78,low_gamma,CP6,O2,0.3519069964688026
Pre,78,low_gamma,FC2,P4,0.12398663046034632
Pre,78,low_gamma,F3,F4,0.225580719482001
Pre,78,low_gamma,FC5,FC1,0.0054264348544230505
Pre,78,low_gamma,FC5,FC6,0.14709006201150815
Pre,78,low_gamma,FC1,FC2,0.06978575801869147
Pre,78,low_gamma,CP5,CP6,0.0979466898831063
Pre,78,low_gamma,P3,P4,0.08098039682049436
Pre,78,low_gamma,O1,O2,0.16901262541128584
Pre,79,low_gamma,F3,FC5,0.14035177026651893
Pre,79,low_gamma,F3,FC1,0.034510139708067225
Pre,79,low_gamma,FC5,FC1,0.2186404112037168
Pre,79,low_gamma,FC5,CP5,0.31669954394642197
Pre,79,low_gamma,FC1,CP5,0.30903991325101443
Pre,79,low_gamma,CP5,P3,0.16317094585342887
Pre,79,low_gamma,P3,O1,0.08403780875029492
Pre,79,low_gamma,CP5,O1,0.23438173438819765
Pre,79,low_gamma,FC1,P3,0.10601755466192475
Pre,79,low_gamma,F4,FC6,0.09533751905410616
Pre,79,low_gamma,F4,FC2,0.03835099898255566
Pre,79,low_gamma,FC6,FC2,0.028678840277602917
Pre,79,low_gamma,FC6,CP6,0.11452606906136278
Pre,79,low_gamma,FC2,CP6,0.14853176770858467
Pre,79,low_gamma,CP6,P4,0.3511547361031657
Pre,79,low_gamma,P4,O2,0.04364261764453138
Pre,79,low_gamma,CP6,O2,0.3394297313948141
Pre,79,low_gamma,FC2,P4,0.2486644052954993
Pre,79,low_gamma,F3,F4,0.16550724178028575
Pre,79,low_gamma,FC5,FC1,0.2186404112037168
Pre,79,low_gamma,FC5,FC6,0.34127818020206047
Pre,79,low_gamma,FC1,FC2,0.27582432297277776
Pre,79,low_gamma,CP5,CP6,0.08479299026307124
Pre,79,low_gamma,P3,P4,0.21348933597137582
Pre,79,low_gamma,O1,O2,0.1441040691778706
Pre,80,low_gamma,F3,FC5,0.32978331776651393
Pre,80,low_gamma,F3,FC1,0.5501859292292777
Pre,80,low_gamma,FC5,FC1,0.003408341247037236
Pre,80,low_gamma,FC5,CP5,0.15531246431371862
Pre,80,low_gamma,FC1,CP5,0.30365641119562103
Pre,80,low_gamma,CP5,P3,0.37733444579674363
Pre,80,low_gamma,P3,O1,0.017534821454823733
Pre,80,low_gamma,CP5,O1,0.06060480526465282
Pre,80,low_gamma,FC1,P3,0.010062193646821954
Pre,80,low_gamma,F4,FC6,0.08830662901648598
Pre,80,low_gamma,F4,FC2,0.05728009221912596
Pre,80,low_gamma,FC6,FC2,0.11274881875077573
Pre,80,low_gamma,FC6,CP6,0.09864957542075471
Pre,80,low_gamma,FC2,CP6,0.031867077470427024
Pre,80,low_gamma,CP6,P4,0.0002521170151807371
Pre,80,low_gamma,P4,O2,0.22976789346023627
Pre,80,low_gamma,CP6,O2,0.08274577372398179
Pre,80,low_gamma,FC2,P4,0.16124311064096247
Pre,80,low_gamma,F3,F4,0.35971154958612456
Pre,80,low_gamma,FC5,FC1,0.003408341247037236
Pre,80,low_gamma,FC5,FC6,0.3127214097487174
Pre,80,low_gamma,FC1,FC2,0.04939429177125962
Pre,80,low_gamma,CP5,CP6,0.21613060799736397
Pre,80,low_gamma,P3,P4,0.1020320908488774
Pre,80,low_gamma,O1,O2,0.19763447838735532
Pre,81,low_gamma,F3,FC5,0.020351334860638753
Pre,81,low_gamma,F3,FC1,0.436188419146879
Pre,81,low_gamma,FC5,FC1,0.40540409332040683
Pre,81,low_gamma,FC5,CP5,0.11366406442822835
Pre,81,low_gamma,FC1,CP5,0.009568031389274154
Pre,81,low_gamma,CP5,P3,0.18942837629145248
Pre,81,low_gamma,P3,O1,0.19243263065905514
Pre,81,low_gamma,CP5,O1,0.10146519997258606
Pre,81,low_gamma,FC1,P3,0.27950545444781416
Pre,81,low_gamma,F4,FC6,0.09019812827679273
Pre,81,low_gamma,F4,FC2,0.1879004373194363
Pre,81,low_gamma,FC6,FC2,0.009917323284325832
Pre,81,low_gamma,FC6,CP6,0.023633377539341874
Pre,81,low_gamma,FC2,CP6,0.05473567378178051
Pre,81,low_gamma,CP6,P4,0.0849514830015356
Pre,81,low_gamma,P4,O2,0.23940243881089546
Pre,81,low_gamma,CP6,O2,0.026054368098445923
Pre,81,low_gamma,FC2,P4,0.036980560815732776
Pre,81,low_gamma,F3,F4,0.20499525503348973
Pre,81,low_gamma,FC5,FC1,0.40540409332040683
Pre,81,low_gamma,FC5,FC6,0.08777442363731532
Pre,81,low_gamma,FC1,FC2,0.015714464126781298
Pre,81,low_gamma,CP5,CP6,0.024868026568226058
Pre,81,low_gamma,P3,P4,0.21595369048241145
Pre,81,low_gamma,O1,O2,0.2279303014624979
Pre,82,low_gamma,F3,FC5,0.30023102206793906
Pre,82,low_gamma,F3,FC1,0.27235200194303366
Pre,82,low_gamma,FC5,FC1,0.21955593186116368
Pre,82,low_gamma,FC5,CP5,0.05366854874733493
Pre,82,low_gamma,FC1,CP5,0.0990160396521489
Pre,82,low_gamma,CP5,P3,0.11090502121319844
Pre,82,low_gamma,P3,O1,0.1439236816269926
Pre,82,low_gamma,CP5,O1,0.1670507179997283
Pre,82,low_gamma,FC1,P3,0.043709519908097266
Pre,82,low_gamma,F4,FC6,0.15870342014261724
Pre,82,low_gamma,F4,FC2,0.07443799626034109
Pre,82,low_gamma,FC6,FC2,0.2558284898936149
Pre,82,low_gamma,FC6,CP6,0.38962892417695466
Pre,82,low_gamma,FC2,CP6,0.129215459609849
Pre,82,low_gamma,CP6,P4,0.0715217915222298
Pre,82,low_gamma,P4,O2,0.057299930749550324
Pre,82,low_gamma,CP6,O2,0.047392194678020035
Pre,82,low_gamma,FC2,P4,0.022980995379309678
Pre,82,low_gamma,F3,F4,0.07529028903920362
Pre,82,low_gamma,FC5,FC1,0.21955593186116368
Pre,82,low_gamma,FC5,FC6,0.12723540310892784
Pre,82,low_gamma,FC1,FC2,0.27738439958134165
Pre,82,low_gamma,CP5,CP6,0.1323840363097818
Pre,82,low_gamma,P3,P4,0.025943774871501953
Pre,82,low_gamma,O1,O2,0.19869616109232174
Pre,83,low_gamma,F3,FC5,0.02770961293394783
Pre,83,low_gamma,F3,FC1,0.11037162532458678
Pre,83,low_gamma,FC5,FC1,0.17916696198326437
Pre,83,low_gamma,FC5,CP5,0.2066865051987563
Pre,83,low_gamma,FC1,CP5,0.3972445331872388
Pre,83,low_gamma,CP5,P3,0.1596356425643797
Pre,83,low_gamma,P3,O1,0.26921611280904256
Pre,83,low_gamma,CP5,O1,0.2708245302833587
Pre,83,low_gamma,FC1,P3,0.32440310575501136
Pre,83,low_gamma,F4,FC6,0.32819923988247274
Pre,83,low_gamma,F4,FC2,0.02050064226589932
Pre,83,low_gamma,FC6,FC2,0.4066068366780467
Pre,83,low_gamma,FC6,CP6,0.008990975780425108
Pre,83,low_gamma,FC2,CP6,0.15568754156822334
Pre,83,low_gamma,CP6,P4,0.14932475875459528
Pre,83,low_gamma,P4,O2,0.12534781252791416
Pre,83,low_gamma,CP6,O2,0.06214644707389375
Pre,83,low_gamma,FC2,P4,0.02599142118154071
Pre,83,low_gamma,F3,F4,0.17322990288339307
Pre,83,low_gamma,FC5,FC1,0.17916696198326437
Pre,83,low_gamma,FC5,FC6,0.056890255456295384
Pre,83,low_gamma,FC1,FC2,0.15187607047811863
Pre,83,low_gamma,CP5,CP6,0.14978986890319185
Pre,83,low_gamma,P3,P4,0.006523752657525064
Pre,83,low_gamma,O1,O2,0.021399955887113006
Pre,84,low_gamma,F3,FC5,0.05074162392361741
Pre,84,low_gamma,F3,FC1,0.1688787073627998
Pre,84,low_gamma,FC5,FC1,0.19078767578113856
Pre,84,low_gamma,FC5,CP5,0.28030170639155494
Pre,84,low_gamma,FC1,CP5,0.1276171255676943
Pre,84,low_gamma,CP5,P3,0.08804094680919333
Pre,84,low_gamma,P3,O1,0.20990533534828681
Pre,84,low_gamma,CP5,O1,0.09874997509336803
Pre,84,low_gamma,FC1,P3,0.17029165099313445
Pre,84,low_gamma,F4,FC6,0.050313954535099244
Pre,84,low_gamma,F4,FC2,0.19922022779477405
Pre,84,low_gamma,FC6,FC2,0.31470938777562657
Pre,84,low_gamma,FC6,CP6,0.10109531390255916
Pre,84,low_gamma,FC2,CP6,0.035365563346223594
Pre,84,low_gamma,CP6,P4,0.24267324040019272
Pre,84,low_gamma,P4,O2,0.1997563973350245
Pre,84,low_gamma,CP6,O2,0.11135848520246563
Pre,84,low_gamma,FC2,P4,0.2575030497430984
Pre,84,low_gamma,F3,F4,0.23382137168028808
Pre,84,low_gamma,FC5,FC1,0.19078767578113856
Pre,84,low_gamma,FC5,FC6,0.20393362185913608
Pre,84,low_gamma,FC1,FC2,0.021649235616596197
Pre,84,low_gamma,CP5,CP6,0.2778829160438237
Pre,84,low_gamma,P3,P4,0.06835886606850611
Pre,84,low_gamma,O1,O2,0.016449116576555168
Pre,85,low_gamma,F3,FC5,0.05107669810595668
Pre,85,low_gamma,F3,FC1,0.06743385803406465
Pre,85,low_gamma,FC5,FC1,0.010810488954057215
Pre,85,low_gamma,FC5,CP5,0.04328061509132281
Pre,85,low_gamma,FC1,CP5,0.08830036253339499
Pre,85,low_gamma,CP5,P3,0.4860207713710989
Pre,85,low_gamma,P3,O1,0.02589631542949708
Pre,85,low_gamma,CP5,O1,0.3461181629645799
Pre,85,low_gamma,FC1,P3,0.20577110493930112
Pre,85,low_gamma,F4,FC6,0.3200380026249237
Pre,85,low_gamma,F4,FC2,0.06029392738054387
Pre,85,low_gamma,FC6,FC2,0.15274105635090696
Pre,85,low_gamma,FC6,CP6,0.01873101280394291
Pre,85,low_gamma,FC2,CP6,0.10504671090114101
Pre,85,low_gamma,CP6,P4,0.2545779182918963
Pre,85,low_gamma,P4,O2,0.10837969736211804
Pre,85,low_gamma,CP6,O2,0.2709773781130975
Pre,85,low_gamma,FC2,P4,0.03515029558311742
Pre,85,low_gamma,F3,F4,0.03636221340124116
Pre,85,low_gamma,FC5,FC1,0.010810488954057215
Pre,85,low_gamma,FC5,FC6,0.17740736916133282
Pre,85,low_gamma,FC1,FC2,0.0992108598282758
Pre,85,low_gamma,CP5,CP6,0.08676437119389861
Pre,85,low_gamma,P3,P4,0.09822873575217482
Pre,85,low_gamma,O1,O2,0.035735676380160196
Pre,86,low_gamma,F3,FC5,0.12556525767864074
Pre,86,low_gamma,F3,FC1,0.39751862066377597
Pre,86,low_gamma,FC5,FC1,0.1509435016849389
Pre,86,low_gamma,FC5,CP5,0.1037204408318797
Pre,86,low_gamma,FC1,CP5,0.0061674521389926
Pre,86,low_gamma,CP5,P3,0.06582673451123502
Pre,86,low_gamma,P3,O1,0.004993332262615357
Pre,86,low_gamma,CP5,O1,0.05533298581054349
Pre,86,low_gamma,FC1,P3,0.05719285408946358
Pre,86,low_gamma,F4,FC6,0.33351428428619473
Pre,86,low_gamma,F4,FC2,0.3552104313916702
Pre,86,low_gamma,FC6,FC2,0.2753003139900064
Pre,86,low_gamma,FC6,CP6,0.4910294029665746
Pre,86,low_gamma,FC2,CP6,0.5224625004016069
Pre,86,low_gamma,CP6,P4,0.08993377447635903
Pre,86,low_gamma,P4,O2,0.18473165700152286
Pre,86,low_gamma,CP6,O2,0.21191795567311797
Pre,86,low_gamma,FC2,P4,0.2327671384702573
Pre,86,low_gamma,F3,F4,0.053786977038129576
Pre,86,low_gamma,FC5,FC1,0.1509435016849389
Pre,86,low_gamma,FC5,FC6,0.04854700200060059
Pre,86,low_gamma,FC1,FC2,0.01303938112665633
Pre,86,low_gamma,CP5,CP6,0.5378117586349979
Pre,86,low_gamma,P3,P4,0.09551790897099482
Pre,86,low_gamma,O1,O2,0.15463235362227679
Pre,87,low_gamma,F3,FC5,0.1520955754829909
Pre,87,low_gamma,F3,FC1,0.3633493221256208
Pre,87,low_gamma,FC5,FC1,0.10636686571372517
Pre,87,low_gamma,FC5,CP5,0.14670120372198106
Pre,87,low_gamma,FC1,CP5,0.2446899720016145
Pre,87,low_gamma,CP5,P3,0.13369205596874606
Pre,87,low_gamma,P3,O1,0.1486653529211544
Pre,87,low_gamma,CP5,O1,0.03604030495403949
Pre,87,low_gamma,FC1,P3,0.28902276145806527
Pre,87,low_gamma,F4,FC6,0.34917119825757487
Pre,87,low_gamma,F4,FC2,0.21684198273330688
Pre,87,low_gamma,FC6,FC2,0.028847977039165355
Pre,87,low_gamma,FC6,CP6,0.49125923881902034
Pre,87,low_gamma,FC2,CP6,0.41265453887423936
Pre,87,low_gamma,CP6,P4,0.1401231827341169
Pre,87,low_gamma,P4,O2,0.07080838071326041
Pre,87,low_gamma,CP6,O2,0.05267421197739326
Pre,87,low_gamma,FC2,P4,0.015980600982904165
Pre,87,low_gamma,F3,F4,0.1570051021785536
Pre,87,low_gamma,FC5,FC1,0.10636686571372517
Pre,87,low_gamma,FC5,FC6,0.08341514417619844
Pre,87,low_gamma,FC1,FC2,0.07243169007328859
Pre,87,low_gamma,CP5,CP6,0.3909622386450187
Pre,87,low_gamma,P3,P4,0.23882105086609182
Pre,87,low_gamma,O1,O2,0.12668428992231873
Post,0,theta,F3,FC5,0.11252659083224441
Post,0,theta,F3,FC1,0.02388737580316484
Post,0,theta,FC5,FC1,0.03511923617920447
Post,0,theta,FC5,CP5,0.033839980447007506
Post,0,theta,FC1,CP5,0.04976156276820039
Post,0,theta,CP5,P3,0.042699947474548965
Post,0,theta,P3,O1,0.06036712720006641
Post,0,theta,CP5,O1,0.17534995400709089
Post,0,theta,FC1,P3,0.07601284291725406
Post,0,theta,F4,FC6,0.24231943347319063
Post,0,theta,F4,FC2,0.3776706963393567
Post,0,theta,FC6,FC2,0.02553735468667479
Post,0,theta,FC6,CP6,0.08785088565031554
Post,0,theta,FC2,CP6,0.037887445507759465
Post,0,theta,CP6,P4,0.07247558987619483
Post,0,theta,P4,O2,0.1896344413564239
Post,0,theta,CP6,O2,0.13165626816030282
Post,0,theta,FC2,P4,0.12105033062829657
Post,0,theta,F3,F4,0.051462365796129075
Post,0,theta,FC5,FC1,0.03511923617920447
Post,0,theta,FC5,FC6,0.1671701876250644
Post,0,theta,FC1,FC2,0.1720537347119212
Post,0,theta,CP5,CP6,0.1368997428558241
Post,0,theta,P3,P4,0.16798870899670784
Post,0,theta,O1,O2,0.22874247650555718
Post,1,theta,F3,FC5,0.574124790947793
Post,1,theta,F3,FC1,0.32675228918309407
Post,1,theta,FC5,FC1,0.3762679877875395
Post,1,theta,FC5,CP5,0.37728715769494825
Post,1,theta,FC1,CP5,0.5057111834526283
Post,1,theta,CP5,P3,0.1486270514892024
Post,1,theta,P3,O1,0.2504282892745108
Post,1,theta,CP5,O1,0.2806522650254677
Post,1,theta,FC1,P3,0.11064791893846125
Post,1,theta,F4,FC6,0.4048061869182191
Post,1,theta,F4,FC2,0.3961159692527234
Post,1,theta,FC6,FC2,0.4299081134518177
Post,1,theta,FC6,CP6,0.020320789515816496
Post,1,theta,FC2,CP6,0.06816937512293282
Post,1,theta,CP6,P4,0.03346975666946843
Post,1,theta,P4,O2,0.2293745634203126
Post,1,theta,CP6,O2,0.04527772103075203
Post,1,theta,FC2,P4,0.21837961501839828
Post,1,theta,F3,F4,0.4037084015204913
Post,1,theta,FC5,FC1,0.3762679877875395
Post,1,theta,FC5,FC6,0.009163299250385622
Post,1,theta,FC1,FC2,0.38439263649777444
Post,1,theta,CP5,CP6,0.30839945134721614
Post,1,theta,P3,P4,0.1539320616532007
Post,1,theta,O1,O2,0.19899906769481696
Post,2,theta,F3,FC5,0.13906843085321208
Post,2,theta,F3,FC1,0.11422753951502236
Post,2,theta,FC5,FC1,0.07138424993938462
Post,2,theta,FC5,CP5,0.24256441494148154
Post,2,theta,FC1,CP5,0.16005200529969124
Post,2,theta,CP5,P3,0.12130637195628753
Post,2,theta,P3,O1,0.16134107153326052
Post,2,theta,CP5,O1,0.020947311515101364
Post,2,theta,FC1,P3,0.018393781088612695
Post,2,theta,F4,FC6,0.6701986494008796
Post,2,theta,F4,FC2,0.18192196819450795
Post,2,theta,FC6,FC2,0.32913594388534695
Post,2,theta,FC6,CP6,0.31980898613829895
Post,2,theta,FC2,CP6,0.45049791664048244
Post,2,theta,CP6,P4,0.16216803569790103
Post,2,theta,P4,O2,0.03034280669835804
Post,2,theta,CP6,O2,0.29128937459398496
Post,2,theta,FC2,P4,0.01873432107381791
Post,2,theta,F3,F4,0.5776423494829989
Post,2,theta,FC5,FC1,0.07138424993938462
Post,2,theta,FC5,FC6,0.46587903584523205
Post,2,theta,FC1,FC2,0.3665958614191896
Post,2,theta,CP5,CP6,0.3609637384889222
Post,2,theta,P3,P4,0.2642152758831615
Post,2,theta,O1,O2,0.1575504949703899
Post,3,theta,F3,FC5,0.03892193595292318
Post,3,theta,F3,FC1,0.03507542421461694
Post,3,theta,FC5,FC1,0.27229877597320545
Post,3,theta,FC5,CP5,0.18286546670849102
Post,3,theta,FC1,CP5,0.3582447174348314
Post,3,theta,CP5,P3,0.18153354757699988
Post,3,theta,P3,O1,0.3420269946839127
Post,3,theta,CP5,O1,0.5862084480847024
Post,3,theta,FC1,P3,0.3849880441899342
Post,3,theta,F4,FC6,0.11513532821986848
Post,3,theta,F4,FC2,0.08471786628096759
Post,3,theta,FC6,FC2,0.048492577014908694
Post,3,theta,FC6,CP6,0.5332112903626063
Post,3,theta,FC2,CP6,0.5133084440084605
Post,3,theta,CP6,P4,0.14220335251309324
Post,3,theta,P4,O2,0.5265731065441313
Post,3,theta,CP6,O2,0.5078442263416877
Post,3,theta,FC2,P4,0.43892072975819485
Post,3,theta,F3,F4,0.25753037804042195
Post,3,theta,FC5,FC1,0.27229877597320545
Post,3,theta,FC5,FC6,0.33276580712975057
Post,3,theta,FC1,FC2,0.4098220553045034
Post,3,theta,CP5,CP6,0.04030783759619189
Post,3,theta,P3,P4,0.2180352986633263
Post,3,theta,O1,O2,0.33531486702062574
Post,4,theta,F3,FC5,0.5113115348952489
Post,4,theta,F3,FC1,0.311538437849129
Post,4,theta,FC5,FC1,0.35102488512124447
